price,experience,missions,competences,supermalter,Ville,Region_Name
300,15 ans et +,209,"['correcteur', 'Correcteur relecteur', 'Lecteur correcteur', 'Correction', 'orthographe', 'Correction orthographique', 'Correction relecture', 'Relecture correction', 'Relecture et correction', 'Correction de textes', 'Correction de texte', 'Correction manuscrit', 'Correction français', 'Correction mémoire', 'Correction document', 'correction compte rendu', 'correction procès-verbal', 'Correction site web', 'correction exposé', 'correction livre blanc', 'correction présentation', 'correction thèse', 'correction roman', 'relecteur', 'réviseur', 'Relecture', 'Réécriture', 'qualité', 'contrôle', 'fautes', 'Français', 'Grammaire', 'proofreading', 'proofreader', 'Ponctuation', 'Syntaxe', 'Typographie', 'Rédaction', 'transcription', 'Edition', 'SEO', 'anagrammes', 'thématiques', 'bureautique', 'Microsoft Word', 'Microsoft Excel', 'Microsoft Powerpoint', 'Community management', 'Réseaux sociaux']",1,Ivry-sur-Seine,
750,15 ans et +,140,"['Translation French-English', 'Marketing de contenu', 'Writing', 'Rédaction SEO', 'Edition', 'Stratégie de communication', 'Stratégie de positionnement', 'Blog', 'Rédaction web', 'Editorial strategy', 'Positioning strategy', 'Editorial', 'Web writing', 'Branding', 'Marketing', 'Webmarketing', 'Translation English-French', 'Brand content', 'Marketing Intelligence', 'Web analytics', 'Analyse de données', 'Communication', 'Digital communication', 'Internal communication', 'Consulting', 'Stratégie éditoriale', 'Planning stratégique', 'Instagram Marketing', 'Email marketing', 'Communication digitale', 'Stratégie commerciale', 'Adobe Photoshop', 'Adobe Illustrator', 'Microsoft Powerpoint', 'Google Analytics', 'Facebook Marketing', 'Réseaux sociaux', 'Traduction Français Anglais', 'Traduction', 'Traduction Anglais Français']",1,Paris,île-de-france
800,15 ans et +,346,"['Wordpress', 'Prestashop', 'Intégration web', 'SASS', 'Responsive', 'Développement web', 'Bootstrap', 'MangoPay', 'PHP', 'CSS', 'HTML', 'Mobile first', 'Hébergement web', 'Créateur de site web', 'Compass', 'SEO', 'Marketplace', 'E-commerce', 'Site vitrine', 'Site E-commerce', 'Webmastering', 'RGPD']",1,Paris,île-de-france
250,3-7 ans,23,"['Google Analytics', 'Google Tag Manager', 'Web analytics', 'Stratégie webmarketing', 'Python', 'HTML/CSS', 'JavaScript', 'Langage C', 'Cookies', 'RGPD', 'Tag Management', 'Google Search Console', 'Tag Commander', 'Hotjar', 'Crisp', 'Pixel Facebook', 'Dashboard', 'Google Sheets', 'Tableaux de bord', 'Ruby on Rails', 'Bootstrap', 'Looker Studio', 'Matomo', 'performance max']",0,Paris,île-de-france
500,8-15 ans,76,"['Drupal', 'React.js', 'Node.js', 'Fullstack', 'Développement Front-End', 'Développement Back-End', 'Intégration web', 'Développement web', 'CSS', 'JavaScript', 'HTML5', 'Wordpress', 'redux', 'PHP', 'CSS3', 'jQuery', 'Bootstrap', 'MySQL', 'Git', 'SQL', 'HTML', 'MongoDB', 'iOS', 'Application Mobile', 'Android']",0,Paris,île-de-france
350,3-7 ans,48,"['Montage vidéo', 'Réalisation vidéo', 'cadreur', 'Motion design', ""Film d'entreprise"", 'interviews', 'Tutoriels', 'Adobe Premiere', 'Vidéo', 'Storytelling', 'Communication', 'Post production', 'Publicité', 'Audiovisuel', 'cadrage', 'captation', 'étalonnage', 'Adobe Illustrator', 'Tournage', 'interview', 'Etalonnage', 'Evénementiel']",0,Paris,île-de-france
750,15 ans et +,39,"['Angular', 'Bootstrap', 'Tailwind CSS', 'Symfony', 'API Platform', 'Angular Universal', 'Angular Material', 'Google Cloud Run', 'Google cloud', 'Cloudflare', 'SQL Server', 'MySQL', 'Github actions', 'Gitlab CI/CD', 'GitHub', 'Gitlab', 'Git', 'Docker', 'SQL', 'Typescript', 'JavaScript', 'CSS3', 'HTML5', 'PHP', 'Google Analytics', 'Google AdSense', 'Google AdWords', 'Twilio', 'prebid.js', 'SEO', 'JWT', 'Atlassian JIRA', 'Atlassian Confluence', 'Trello', 'OpenAI', 'WebRTC', 'socket.io', 'ChatGPT', 'Prompts ChatGPT']",1,Marly-le-Roi,
500,15 ans et +,128,"['Direction artistique', 'Design logo', 'Graphisme', 'Plaquette', 'Identité visuelle', 'Webdesign', 'Adobe InDesign', 'Adobe Photoshop', 'Adobe Illustrator', 'Design Bannières', 'Affiche', 'Flyer', 'Invitation', 'PLV', 'Dossier de presse', 'Newsletters', 'Emailing', 'Infographie', 'Stop-rayon', 'Mailing', 'Exécution', 'Habillage stand', 'Mise en page', 'Communication print', 'Création de charte graphique', 'Charte graphique', 'Rapport RSE', 'rapport annuel', 'carte de voeux', 'Carte de visite', 'Adobe Acrobat', 'Microsoft Powerpoint']",1,Paris,île-de-france
350,3-7 ans,14,"['packaging', 'Illustration', 'Luxe', 'Identité visuelle', 'Adobe Illustrator', 'Adobe Photoshop', 'cosmétique', 'édition', 'Adobe InDesign', 'Adobe After Effects', 'Design logo', 'Photographie', 'Charte graphique', 'brand content', 'Graphisme', 'Graphisme print', 'Affiche', 'Flyer', 'Mise en page', 'Carte de visite', 'Edition', 'Direction artistique', 'Webdesign', 'Cosmetics']",0,Boulogne-Billancourt,
350,3-7 ans,107,"['Photographie', 'Retouche photo', 'Mode', 'Portrait', 'studio', 'Adobe Photoshop', 'Packshot', 'exterieur', 'Adobe Flash', 'lumière', 'technique', 'raw', 'argentique', 'numérique', 'digital', 'objet', 'ambiance', 'vêtement', 'beauté', 'Instagram']",1,Paris,île-de-france
450,8-15 ans,42,"['Motion design', 'Animation', 'Direction artistique', 'Montage vidéo', 'Adobe After Effects', 'Sound design', 'Graphisme', 'Communication digitale', 'Adobe Photoshop', 'Adobe Illustrator', 'Adobe Premiere', 'Adobe Animate', 'Powtoon', 'Cinema 4D', 'Montage son', 'Retouche photo', 'Réalisation vidéo', ""Film d'entreprise"", 'Vidéo', 'Tournage', 'Post production', 'Duik']",1,Paris,île-de-france
160,3-7 ans,105,"['Orthographe', 'Grammaire', 'Correction', 'Relecture', 'Reformulation', 'Juridique', 'Médical', 'Publication Web', 'syntaxe', 'orthotypographie', 'Typographie', 'Ecriture inclusive', 'Document', 'Livre blanc', 'Branding', 'Compréhension', 'expression écrite', 'Rapports', 'Technique du langage clair', 'Ponctuation', 'Correction orthographique', 'Correcteur relecteur', 'Lecteur correcteur', 'Vulgarisation', 'Marketing', 'Communication', 'Réécriture', 'Microsoft Word', 'Google Docs', 'pdf']",0,91260 Juvisy-sur-Orge,
750,8-15 ans,31,"['Product designer', 'UI/UX design', 'Design system', 'User Experience Design', 'User Research', 'User Interface Design', 'System Designer', 'Design produit', 'Figma', 'Persona', 'User Testing', 'Wireframing', 'Responsive design', 'Webdesign', 'Service Design', 'Accessibilité', 'Lead', 'Lead product design', 'Mobile Design', 'Mobile first', 'Méthode agile', 'Prototype', 'Charte graphique', 'Identité visuelle', 'Design logo', 'Graphisme']",1,Paris,île-de-france
550,8-15 ans,54,"['User Interface Design', 'User Experience Design', 'Figma', 'Design app', 'UX/UI Design', 'design site web', 'Graphisme', 'Direction artistique', 'Graphisme print', 'Identité visuelle', 'Webdesign', 'Illustration', 'Mise en page', 'Design logo', 'Adobe Illustrator', 'Charte graphique', 'Adobe Photoshop', 'Adobe InDesign', 'Flyer', 'Affiche', 'Carte de visite', 'Plaquette', 'Packaging', 'catalogue', 'design bannières', 'Adobe XD', 'Application web']",1,Paris,île-de-france
620,15 ans et +,34,"['PCB design', 'Industrialisation', 'Firmware', 'PCB', 'Electronique', 'Conception électronique', 'Systèmes embarqués', ""Stratégie d'entreprise"", 'Business model', 'Intérim CTO', ""Management d'équipe"", 'Gestion de projet', 'Microcontroleur', 'C', 'agile', 'internet des objets', 'electronic engineering', 'Logiciel embarqué', 'Altium', 'Altium Designer', 'IoT', 'Raspberry Pi', 'STM32', 'Arduino', 'ESP32', 'Langage C', 'Python (langage de programmation)', 'Python', 'Routage', 'hardware']",1,Paris,île-de-france
200,0-2 ans,52,"['Articles web, pages fixes, fiches produit', 'Articles de blog', 'Conception rédaction', 'Rédaction de contenu', 'Rédaction SEO', 'Etude marketing', 'Stratégie de communication', 'Prospection commerciale', 'Communication', 'Recherche', 'création contenu', 'Rédaction web', 'Blog', 'Rédaction', 'Rédaction newsletter', 'content manager', 'Rédaction web SEO', 'Optimisation SEO', 'Optimisation', 'Recherche web', 'Recherche de mots clés', 'Transcription', 'Vulgarisation', 'Copywriter', 'copywriting', 'Copywriting Landing Page', 'copywriting page de vente', 'Audit SEO', 'mots-clés', 'Mots-clés seo', 'Stratégie de mots-clés', ""Rédaction d'articles"", ""rédaction d'articles de blog"", 'Etudes marketing', 'Etudes qualitatives']",1,Paris,île-de-france
200,3-7 ans,50,"['Autocad', 'Sketchup', 'Microsoft Excel', 'Adobe Photoshop', 'Adobe Illustrator', 'Animation 3D', 'Illustration 3D', ""architecture d'intérieur"", 'Suivi de chantier', 'Plans', 'agencement', ""architecte d'intérieur"", 'Design logo', 'Identité visuelle', 'Graphisme', 'Charte graphique', 'Carte de visite', 'Mise en page', 'Affiche', 'Edition', 'Packaging']",0,Paris,île-de-france
250,15 ans et +,170,"['Graphiste', 'Retouche photo', 'Photoshop', 'Adobe Photoshop', 'Photomontage', 'E-commerce', 'Retouche', 'Graphisme', 'détourage produit', 'Remplacement Couleurs', 'Retouche portrait', 'Nettoyage images', 'Graphiste Retouche Photo', 'Détourage produit photo', 'Montage photo', 'Détourage Photo', 'Détourage Visuel', 'Change couleur produit', 'Graphiste Photoshop', 'Photomanipulation', 'Retouche Créative', 'Retoucheur', 'Détourage', 'Trucage Photo', 'Post-production Photo', 'Cleaning Photo', 'Luxe']",1,Paris,île-de-france
400,3-7 ans,146,"['Google Tag Manager', 'GA4', 'Pixel Facebook', 'Google Analytics', 'Shopify', 'Développeur Shopify', 'Tracking', 'datalayer', 'Web analytics', 'audit analytics', 'Wordpress', 'Google AdWords', 'WooCommerce', 'Facebook Marketing', 'E-commerce', 'Audit SEO', 'Data analysis', 'Instagram Marketing', 'SEA', 'Marketing', 'Webmarketing', 'Google Search Console', 'SEO', 'Reporting']",1,Paris,île-de-france
500,8-15 ans,81,"['Webdesign', 'Direction artistique', 'figma', 'Intégration web', 'Expert Webflow', 'webflow', 'User Interface Design', 'Graphisme', 'Graphisme print', 'User Experience Design', 'Design logo', 'Charte graphique', 'Responsive design', 'Mobile Design', 'No code', 'Intégration Webflow', 'Wordpress', 'Développement Webflow']",1,Paris,île-de-france
590,8-15 ans,25,"['CMO', 'Growth hacking', 'Webmarketing', 'Facebook Ads', 'SEA', 'LinkedIn Ads', 'Génération de leads', 'Growth marketing', 'SEO', 'Cold Emailing', 'Instagram Ads', 'Traffic Management', 'Marketing de contenu', 'No code', 'Google Analytics', 'Google Tag Manager', 'acquisition trafic', 'web analytics', 'Inbound marketing', 'Outbound Marketing', 'Facebook Marketing', 'Email marketing', 'Publicité Facebook', 'Webflow', 'Lead Generation', 'Prospection commerciale', 'Emailing', 'prospection', 'multicanal', 'Multi-channel Marketing', 'Paid Ads', 'Prospection LinkedIn', 'Marketing BtoB', 'Retargeting', 'Prospection B2B', 'Lead nurturing', 'Twitter Ads', 'LinkedIn Marketing', 'Stratégie webmarketing', 'BtoB', 'Waalaxy', 'Account Based Marketing', 'Lemlist', 'Landing page', 'Media Buying', 'Marketing digital', 'Stratégie marketing digital']",1,Paris,île-de-france
400,3-7 ans,128,"['Google AdWords', 'Génération de leads', 'Google Ads', 'Google Shopping', 'SEA', 'Acquisition trafic', 'Webmarketing', 'Formation AdWords', 'Display', 'Youtube Ads', 'Liens sponsoriés', 'Stratégie webmarketing', 'Traffic Management', 'Google Tag Manager', 'Google Display', 'Data Studio', 'Search Engine Advertising', 'Certification adwords', 'Audit SEA', 'Google Data Studio', 'Bing Ads', 'PPC', 'CPC', 'LinkedIn Marketing']",1,Paris,île-de-france
150,8-15 ans,27,"['Correcteur relecteur', 'Relecture', 'Correction', 'Orthographe', 'Réécriture', 'Diagnostic de manuscrit', 'Formation écrivants', 'Coaching en écriture', 'Conseil édition et autoédition', 'Amélioration stylistique', 'Reformulation', ""Ateliers d'écriture créative"", 'Rédaction', 'Grammaire', 'Syntaxe', 'Orthotypographie', 'Code typographique', 'Livret VAE', 'Lecture critique', 'Bêta-lecture', 'Correction orthographique', 'Correcteur', 'Lecteur correcteur', 'Rewriter', 'Rewriting']",0,Paris,île-de-france
300,3-7 ans,73,"['Réalisation vidéo', 'Cadreur', 'Montage vidéo', ""Film d'entreprise"", 'Photographie', 'Publicité', 'Retouche photo', 'Adobe Premiere', 'Adobe Photoshop', 'Clip', 'Evénementiel', 'Tournage', 'Post production', 'Portrait', 'Montage photo', 'Interview', 'Vidéo', 'Reportage', 'Audiovisuel', 'Brand content', 'Production audiovisuelle']",1,Paris,île-de-france
400,8-15 ans,59,"['Identité visuelle', 'Design logo', 'site web', 'Branding & Identity', 'Webdesign', 'Direction artistique', 'Mobile Design', 'refonte site internet', 'Charte graphique', 'Adobe Photoshop', 'Adobe Illustrator', 'Graphisme', 'Carte de visite', 'Branding', 'Communication visuelle', 'Communication print', 'Plaquette', 'Pitch Deck', 'Google Slides', 'Conception logo']",1,Paris,île-de-france
500,8-15 ans,113,"['Microsoft Powerpoint', 'masque powerpoint', 'animation de slide', 'Infographie', 'amélioration de contenu', 'Graphisme', 'Microsoft Word', 'Créatif', 'template', 'Mise en page', 'recherches de visuels', 'Adobe Illustrator', 'Charte graphique', 'Identité visuelle', 'Design logo', 'Direction artistique']",1,Paris,île-de-france
400,8-15 ans,30,"['Production vidéo', 'Montage vidéo', 'étalonnage', 'Motion design', 'Retouche photo', 'Montage photo', 'Adobe Photoshop', 'Graphisme 3D', 'Adobe After Effects', 'Adobe Illustrator', 'Adobe Creative Suite', 'Adobe Premiere', 'Responsive design', 'Communication digitale', 'Photographie', 'Design Bannières', 'fond vert', 'vfx', 'DaVinci Resolve', 'Gestion de projet', 'color grading', 'Animation 3D', 'Adobe XD', 'Adobe InDesign', 'effets spéciaux', 'Sous-titrage', 'Graphisme', 'colorimétrie', 'étalonneur', ""Film d'entreprise"", 'Evénementiel', 'film publicitaire', 'Production audiovisuelle', 'Post production', 'Vidéo corporate', 'habillage', 'drone', 'Pilotage de drone']",0,Paris,île-de-france
500,3-7 ans,74,"['webdesigner', 'graphiste', 'Direction artistique', 'Webdesign', 'Site vitrine', 'Graphisme', 'Wordpress', 'E-commerce', 'Branding', 'Design logo', 'Identité visuelle', 'Communication visuelle', 'Graphiste web', 'UI/UX', 'Charte graphique', 'Communication digitale', 'Illustration', 'Infographie', 'Data visualisation', 'Motion design', 'Graphisme print', 'Communication print', 'Adobe Photoshop', 'Adobe Illustrator', 'Adobe InDesign', 'Adobe Premiere', 'Adobe After Effects', 'Mise en page', 'Animation', 'design bannières', 'carte de visite', 'affiche', 'Webmarketing', 'Gestion de projet web', 'Conception de logo', 'Formation Wordpress', 'Création de charte graphique', 'Application Mobile', 'User Experience Design', 'User Interface Design', 'Responsive design', 'Formation', 'pictogramme', 'univers graphique', 'menu restaurant', 'menu', 'Kakémono', 'Plaquette', 'Figma', 'UX Design']",1,Paris,île-de-france
550,3-7 ans,23,"['Coaching Traffic Management', 'Facebook Marketing', 'Google AdWords', 'Youtube Ads', 'Facebook Ads', 'Traffic Management', 'Instagram Marketing', 'Snapchat Ads', 'Publicité Native Ads', 'Email marketing', 'Google Analytics', 'Google Shopping', 'Google Tag Manager', 'Klaviyo', 'Media Buying', 'Stratégie webmarketing', 'Paid Ads', 'Webmarketing', 'Meta Ads', 'Tracking', 'parcours client', 'E-commerce', 'Tunnel de ventes', 'Réseaux sociaux', 'Publicité', 'Display', 'Marketing', 'Communication digitale', 'SEA', 'Gestion de projet']",1,Paris,île-de-france
600,8-15 ans,28,"['Reportage', 'mariage', 'Portrait', 'Photographe corporate', 'Photographie', 'Adobe Lightroom', 'corporate', 'Photographe portrait', 'Photographie événementiel', 'reportage événementiel', 'photographe lifestyle', 'lumière naturelle', 'Lumière artificielle', 'Photographe événementiel', 'photographe famille', 'Photographie événementielle', 'Photographie de mariage', 'photographe entreprise', 'Photographe reportage', 'reportage photo', 'Portrait professionnel', 'soirée', ""Soirée d'entreprise"", 'Branding', 'Retouche photo', 'Photographe culinaire', 'photographe', 'photographe mariage']",1,Paris,île-de-france
450,3-7 ans,79,"['Rédaction web', 'Rédaction SEO', 'Conception rédaction', 'copywriting', 'UX Writing', 'Storytelling', 'Brand content', 'Traduction Français Anglais', 'rédaction de contenu', 'articles', 'Blog', 'Communication', 'Communication digitale', 'Communication print', 'Dossier de presse', 'Landing page', 'Stratégie éditoriale', 'Branding', 'Stratégie de communication', 'Stratégie webmarketing', 'SEO', 'Copywriting Landing Page', 'Audiovisuel', 'Fiches produit', 'copywriting page de vente', 'Site vitrine', 'site internet', 'site web', 'site e-commerce', 'Création de contenu', 'Contenu éditorial', 'Rédaction de contenu web', 'Stratégie de contenu', 'UX Research']",1,Paris,île-de-france
500,8-15 ans,71,"['motif', 'Illustration', 'Adobe Illustrator', 'design textile', 'stylisme', 'Direction artistique', 'éthique', 'Adobe Photoshop', 'enfant', 'serigraphie', 'Luxe', 'Adobe InDesign', 'papier-peint', 'poincarré', 'maille', 'motif placé', 'coloration', 'foulard', 'Dessin', 'haut de gamme', 'couture', 'Graphisme print', 'illutrator', 'Packshot', 'raccord', 'Textile', 'vectoriel', 'graphise', 'Retouche photo', 'eco-responsable', 'recyclé', 'biologique']",0,Paris,île-de-france
210,3-7 ans,98,"['Traduction Français Anglais', 'Rédaction', 'Communication', 'Communiqué de presse', 'Microsoft Office', 'Traduction', 'Relecture', 'Correction', 'Rédaction web', 'Traduction Espagnol Français', 'Anglais', 'Français', 'rédaction de contenu', 'translator', 'traduction marketing', 'respect des délais', 'rédactionnel', 'orthographe', 'création de contenu', 'grammaire', 'articles', 'syntaxe']",1,Paris,île-de-france
490,3-7 ans,27,"['Symfony', 'React.js', 'PHPUnit', 'php', 'JavaScript', 'MySQL', 'React Native', 'Fullstack', 'Développement Back-End', 'Vanilla JS', 'Symfony 5', 'Symfony 4', 'Typescript', 'Next.js', 'React', 'TailwindCSS', 'SCSS', 'Webpack']",1,Paris,île-de-france
700,15 ans et +,51,"['Luxe', 'naming', 'Charte graphique', 'Identité visuelle', 'Plaquette', 'Santé', 'Formation', 'Design logo', 'Direction artistique', 'Branding', 'Presse Magazine', 'Application Mobile', 'Graphisme print', 'Webdesign', 'Finance', 'Réseaux sociaux', 'Communication visuelle', 'haut de gamme', 'Mode', 'Edition', 'campagne média', 'Publicité', 'Packaging', 'campagne de communication', 'Adobe InDesign', 'Adobe Photoshop', 'Adobe Illustrator', 'retouche photos', 'Infographie', 'Design Bannières', 'Mise en page', 'Adobe Creative Suite', 'adobe indesign ME', 'Communication digitale', 'Marketing', 'Facebook', 'Instagram', 'Stratégie de communication', 'Arabe', 'Design Newsletter', 'Affiche', 'couverture', 'chaîne graphique', 'internationnal', 'Fiche produit', 'Mockup', 'Baseline', 'Recherche de noms', ""Rapport d'activité"", 'corporate']",1,Paris,île-de-france
400,3-7 ans,23,"['Thème Wordpress', 'Wordpress', 'Développement Front-End', 'Création de site WordPress', 'Développement wordpress', 'PHP', 'HTML5', 'jQuery', 'Développement Back-End', 'WooCommerce', 'CSS', 'E-commerce', 'Bootstrap', 'twig', 'E-boutique', 'E-shop', 'Développement web', 'Site vitrine', 'Site web', 'Site', 'JavaScript', 'Intégration Responsive', 'Intégration web', 'intégration wordpress', 'Responsive design', 'Pixel perfect', 'Création de site internet', 'refonte de site web', 'HTML5/CSS3', 'Front-End development', 'Développeur front-end', 'Site responsive', 'integrateur responsive', 'Responsive Web Design', 'Site wordpress', 'Maintenance WordPress', 'création site web', 'HTML/CSS', 'CSS3', 'PSD to Wordpress', 'WPML', 'Site multilingue', 'Polylang', 'Traduction site web', 'Traduction site internet', 'Traduction sites web', 'ACF', 'Gutenberg', 'React']",0,Paris,île-de-france
600,3-7 ans,141,"['Google Ads', 'Google AdWords', 'SEA', 'Audit SEA', 'Adwords Google', 'Adwords', 'Traffic Management', 'Facebook Ads', 'Formation AdWords', 'Analyse de données', 'Acquisition trafic', 'Retargeting', 'référencement payant', 'SEM', 'SMO', 'Search Engine Marketing (SEM)', 'Paid Media', 'PPC', 'Gestion de compte Google Ads', 'Gestion google Ads', 'Campagnes Adwords']",1,Paris,île-de-france
200,3-7 ans,94,"['Traduction Français Japonais', 'Anglais Japonais', 'Web / Appli', 'Sous-titrage', 'Finance', 'Luxe', 'Culture', 'Traduction', 'Relecture', 'Correction']",0,Paris,île-de-france
550,8-15 ans,78,"['Travaux de révision', 'Conseil', 'Reporting', 'Contrôle de gestion', 'Gestion administrative', 'IFRS', 'Financial Audits', 'Auditing', 'Financial Reporting', 'Financial Analysis', 'Valuation', 'French', 'Consolidation', 'Microsoft Excel', 'Audit', 'Finance', 'Analyse financière', 'Management', 'Audit financier', 'Microsoft Office', 'Reporting financier', 'association', 'comptabilité analytique', 'Comptabilité', 'expert comptable', 'DAF', 'RAF', 'Responsable comptable', 'Gestion financière', 'Accompagnement Stratégique', 'Gestion de patrimoine', 'Impôt sur le revenu', 'auto-entrepreneur', 'Enseignement']",1,Melun,île-de-france
350,3-7 ans,124,"['Graphisme', 'Identité visuelle', 'Design logo', 'Packaging', 'Infographie', 'Charte graphique', 'Logotype', 'Design', 'Mise en page', 'Papeterie', 'Carte de visite', 'Menus', 'Catalogue', 'Plaquette', 'Retouches photos', 'Prospectus', 'Affiche', 'Flyer', 'Invitations', 'Pictogramme', 'Stickers', 'Design Bannières', 'PAO', 'Adobe Illustrator', 'Adobe InDesign', 'Adobe Photoshop', 'Webdesign']",1,Paris,île-de-france
500,8-15 ans,14,"['Montage vidéo', 'Motion design', 'After Effects', 'youtube', 'Adobe Premiere Pro', 'SEO', 'Réalisation vidéo', 'Photographie', 'Illustration', 'Adobe Photoshop', 'Retouche photo', 'Tournage', 'Vidéo', 'cadrage', 'Vidéo numérique', 'Formation Photoshop', 'Éclairage', 'Lightroom', 'Adobe Illustrator', 'interviews', 'DaVinci Resolve', 'Appareil photographique reflex numérique Canon', 'captation événementiel', 'caméraman', ""film d'entreprise"", 'étalonnage vidéo', 'photographe plateau', 'réalisateur making of', 'Post production', 'Audiovisuel', 'production vidéo', 'Flat Design', 'animation vidéo', 'animation logo', 'editing', 'motion designer flat', 'krita', 'JSON']",0,Paris,île-de-france
200,3-7 ans,117,"['Traduction Français Portugais', 'Traduction Portugais Français', 'Sous-titrage', 'Relecture', 'Correction', 'Révision', 'Natif', 'Relecture et correction']",0,Paris,île-de-france
500,8-15 ans,29,"['SEO', 'Formation SEO', 'consultant sea', 'SEA', 'Google AdWords', 'consultant analytics', 'Big Data', 'Audit SEO', 'Rédaction SEO', 'Data visualisation', 'Conseil', 'Netlinking SEO', 'Acquisition trafic', 'Acquisition trafic seo', 'Gestion de projet', 'audit technique', 'Web analytics', 'audit editorial', 'Webmarketing', 'Stratégie webmarketing', 'Google Search Console', 'SEO Wordpress', 'Consultant SEO', 'Optimisation SEO', 'Référencement SEO']",1,Paris,île-de-france
450,15 ans et +,133,"['Edition', 'Illustration', 'Graphisme', 'Mise en page', 'Pictogrammes', 'Direction artistique', 'Livre', 'Éxe', 'Graphisme print', 'PAO', 'motif', 'Créatif', 'Typographie', 'Dessin', 'Adobe InDesign']",1,Fontainebleau,île-de-france
200,8-15 ans,139,"['Voix off femme', 'voix off', 'Doublage', 'Voix-off', 'voice over', 'livre audio', 'home studio', 'attente téléphonique', 'radio', 'voiceover', 'E-learning', 'podcast', 'audio book', 'narration', 'comédienne', 'voix', 'UGC', 'Créateur UGC', 'ugc creator', 'Traduction Anglais Français', 'Traduction']",1,Paris,île-de-france
350,3-7 ans,11,"['création site web', 'Création site e-commerce', 'Site wordpress', 'Elementor', 'WooCommerce', 'Création site vitrine', 'Création de site WordPress', 'Maintenance WordPress', 'Wix', 'Site vitrine', 'Divi', 'Crocoblock', 'refonte site web', 'site e-commerce', 'Création site internet', 'Développement wordpress', 'site web', 'wordpre', 'Sendinblue', 'Wordpress', 'marketing automation', 'refonte de site web', 'Résolution de bugs Wordpress', 'intégration wordpress', 'site internet', 'CMS', 'Plugin Wordpress', 'Thème Wordpress', 'Responsive design', 'RGPD', 'Conformité RGPD', 'Intégration web', 'Web Development', 'CSS3', 'Webdesign', 'Création de site internet', 'Jetengine', 'Développement web', 'Stratégie webmarketing', 'design site web', 'Elementor Pro', 'Mise en page d’éléments graphiques', 'Intégration Responsive', 'LMS', 'Site web adaptatif', 'Learning Management System', 'Dynamique', 'Boutique en ligne', 'integrateur webdesigner', 'creation site web']",0,Paris,île-de-france
400,8-15 ans,114,"['Videaste', 'Realisateur', 'Réalisation vidéo', 'Vidéaste', 'Vidéo', 'Montage vidéo', 'Monteur', 'Réalisateur', 'Monteur vidéo', 'Réalisatrice', 'video', 'realisateur video', 'monteur video', 'cadreur monteur video', 'videaste realisation video', 'video realisation video', 'Montage', 'Vidéo Monteur', 'realisatrice', 'Voix-off', 'photographe culinaire', 'Cadreur', 'Photographie', 'Photographe Vidéaste', 'Cadreur Monteur', 'photographe', 'Videomaker', 'production audiovisuelle', ""Film d'entreprise"", 'Cadrage', 'Cadreur Vidéo Captation', 'Vidéo corporate', 'Réseaux sociaux', 'vidéo institutionnelle', 'Audiovisuel', 'Interview', 'vidéo culinaire', 'video entreprise', 'video evenement', 'video evenementiel', 'Tutoriel', 'Post production', 'Institutionnel', 'Sous-titrage', 'Reportage', 'vidéo cuisine', 'video montage video', 'charge de production', 'réalisateur vidéo', 'video publicitaire']",1,Paris,île-de-france
550,8-15 ans,17,"['Motion design', 'Pédagogie', 'Enregistrement voix off', 'Adobe After Effects', 'Animation 2D', 'Montage vidéo', 'Adobe Illustrator']",1,Paris,île-de-france
